"";"p_sr";"p_mr";"p_pr";"p_ft";"p_rf";"nn"
"272";15678,7944855368;10679,31958446;15026,6148312354;11254,1980058178;13526,7786513206;-0,127623829951467
"273";13781,8924577399;2908,22272267379;13653,9636075365;11254,1980058178;10577,2828184279;-0,359366155116419
"274";21592,6655133744;22576,5081286291;21291,8690083808;23880,0760361371;20146,284330047;0,286960086047086
"275";13558,7275132932;5847,84444274288;13515,6657538545;11254,1980058178;11566,2870342129;-0,68773216464674
"276";13781,8924577399;8347,40323650464;13653,9636075365;11254,1980058178;10577,2828184279;-0,557668602848148
"277";78475,5496620988;78068,2355809892;61809,1687868378;71359,6799292585;66324,3873578;2,78313181486659
"278";15455,6295410901;4410,51760307606;14847,3495173706;5430,53668227666;14578,1145018298;-0,595456566902599
"279";12108,1553743896;6982,9921270702;12742,235247892;11254,1980058178;7262,96386957435;-0,962752862195022
"280";15455,6295410901;10679,8629506305;14847,3495173706;11254,1980058178;14578,1145018298;-0,636588789922073
"281";19361,0160689074;26638,9593597166;18608,7340811599;23880,0760361371;17571,9750816846;-0,344095209641625
"282";14005,0574021866;17129,4923000755;13797,2687065552;11719,6484549964;10865,8712595731;-0,34262898955031
"283";17687,2789855572;25775,3487906735;16840,1977815795;23880,0760361371;18255,4273210388;0,0729418632127719
"284";11773,4079577196;14412,0472532306;12595,5451689593;11719,6484549964;6903,5854957138;-0,343983412865829
"285";24940,139680075;19069,6927619372;25911,598978832;11254,1980058178;21495,9952811797;0,728753787712081
"286";14116,6398744099;29426,0257646106;13870,7833443876;22430,5430709877;12039,4370401003;-0,181082800239924
"287";12219,737846613;-5214,80121705029;12793,8314429717;5430,53668227666;7640,83119011905;-0,985036606078934
"288";16571,4542633237;29554,2645174023;15788,9974218802;23880,0760361371;15956,4330124585;0,0206315858662149
"289";26725,4592356486;20239,5079246936;28616,8032505665;22713,5640301003;44136,6472666667;2,29199121680338
"290";20476,8407911409;22495,0322082825;19906,4653919349;23880,0760361371;19296,3904735365;0,288290099847367
"291";13781,8924577399;12791,2032949571;13653,9636075365;11719,6484549964;10577,2828184279;-0,215348121311003
"292";14897,7171799734;34164,7792816013;14419,5613205905;22430,5430709877;12518,6112335927;-0,391526307516442
"293";16571,4542633237;13379,7477176767;15788,9974218802;11254,1980058178;15956,4330124585;-0,569791936921428
"294";16906,2016799937;26627,7743058912;16093,1389639388;23880,0760361371;16092,7770157874;-0,228615162639037
"295";10434,4182910394;19095,8959918581;12133,2631540446;11719,6484549964;2745,16837435897;-0,438636073205922
"296";19361,0160689074;21814,2182846284;18608,7340811599;23880,0760361371;17571,9750816846;0,238959464950993
"297";14339,8048188566;32130,1384639768;14021,505539342;22430,5430709877;13376,6852767182;-0,303029069457984
"298";19361,0160689074;26577,7957767928;18608,7340811599;23880,0760361371;17571,9750816846;0,136651388239978
"299";13781,8924577399;35769,3621985596;13653,9636075365;22430,5430709877;10577,2828184279;-0,163723388710185
"300";15790,3769577602;1238,51200007275;15117,9689183868;5430,53668227666;15452,355460117;-0,624825851064143
"301";12108,1553743896;10273,2812539116;12742,235247892;11719,6484549964;7262,96386957435;-0,327665334407866
"302";11550,2430132729;44750,2703860272;12504,5630529724;22430,5430709877;5699,05516562873;-0,322601531247449
"303";16013,5419022069;29875,5294170622;15304,088695771;23880,0760361371;14185,2249047646;-0,0338400661040271
"304";17910,4439300039;16740,8207209064;17063,0340186685;23880,0760361371;15594,5567617521;-0,0802466436479001
"305";14339,8048188566;4607,36187880207;14021,505539342;11254,1980058178;13376,6852767182;-0,660127031319529
"306";13335,5625688465;11648,9128260752;13382,4251572796;11719,6484549964;9826,55627438382;-0,446121372215296
"307";12378,9437179813;6935,62888848968;12869,7661117624;11719,6484549964;10697,1404;-0,740062432879234
"308";72892,0376232266;72668,7091275007;71705,5862938311;71359,6799292585;55549,8068359054;1,35980810532085
"309";13558,7275132932;27331,8504011724;13515,6657538545;22430,5430709877;11566,2870342129;-0,17476295126667
"310";30519,2632912425;25476,9153077956;34781,1243891618;22713,5640301003;28953,6839007238;0,435480324645673
"311";12907,0524007672;15382,8695706548;13140,9447809756;11719,6484549964;17408,185;-0,495697753858711
"312";19918,9284300242;14826,6855108384;19246,2499813828;11254,1980058178;18938,6939882345;-0,383914040089657
"313";15267,7023413716;5441,74417431653;14699,9809310006;11254,1980058178;20561,8395;-0,623655953652296
"314";78475,5496620988;84387,7842290364;61809,1687868378;71359,6799292585;66324,3873578;2,78568648718299
"315";12666,0677355064;2529,79968999792;13013,5470279001;5430,53668227666;8410,63183514295;-0,728518794468326
"316";19426,9613099914;39178,8691896833;18682,8799448866;23880,0760361371;46188,3201148834;1,32365756017865
"317";24940,139680075;22957,2581529366;25911,598978832;23880,0760361371;21495,9952811797;0,71553960296853
"318";14565,2014127478;57615,0071056774;14178,6904802915;52903,2995233519;17341,7356;0,476478916808582
"319";11773,4079577196;6882,68361312617;12595,5451689593;11719,6484549964;6903,5854957138;-0,480541485255191
"320";24940,139680075;19911,3564176243;25911,598978832;23880,0760361371;21495,9952811797;0,41953713369963
"321";17406,0911555543;22093,1629159013;16565,3134917347;23880,0760361371;12079,1157980769;-0,511614247348406
"322";17798,8614577805;27045,666270812;16951,1025209401;23880,0760361371;17859,0128961164;0,185048457541926
"323";16571,4542633237;16243,6668921802;15788,9974218802;23880,0760361371;15956,4330124585;-0,040475285607289
"324";19361,0160689074;19998,7796161426;18608,7340811599;23880,0760361371;17571,9750816846;-0,433767725614019
"325";14228,2223466333;5218,52484849002;13945,5310391403;5430,53668227666;10630,1802215608;-0,927156868804322
"326";11851,5156882759;17227,3401316088;12628,6807687697;11719,6484549964;11879,372;-0,483309190859886
"327";13558,7275132932;38760,09206241;13515,6657538545;22430,5430709877;11566,2870342129;-0,280553386444975
"328";14339,8048188566;37760,8535884498;14021,505539342;22430,5430709877;13376,6852767182;-0,344840988181839
"329";14897,7171799734;26650,1506729024;14419,5613205905;22430,5430709877;12518,6112335927;-0,354665040727217
"330";17798,8614577805;28515,8744892823;16951,1025209401;23880,0760361371;17859,0128961164;0,18828301185
"331";13223,9800966231;13467,8055453831;13317,7169590854;11719,6484549964;9068,66390037881;-0,748175273719785
"332";46810,3042358517;65001,9142820882;62311,8738322234;71359,6799292585;82422,1931350595;2,62940476815953
"333";14339,8048188566;19671,5538908606;14021,505539342;11719,6484549964;13376,6852767182;-0,653627649529895
"334";12889,2326799531;5357,9305018913;13131,315782532;11254,1980058178;8759,55375769475;-0,73700670698335
"335";13335,5625688465;40367,9959238162;13382,4251572796;22430,5430709877;9826,55627438382;-0,251618882296859
"336";16571,4542633237;15650,7233578702;15788,9974218802;23880,0760361371;15956,4330124585;-0,334073881004938
"337";14897,7171799734;18490,0341459634;14419,5613205905;11719,6484549964;12518,6112335927;-0,211010995110453
"338";15678,7944855368;33457,0310625797;15026,6148312354;23880,0760361371;13526,7786513206;-0,0012211229858762
"339";14897,7171799734;23333,9788309559;14419,5613205905;11719,6484549964;12518,6112335927;-0,455005542080511
"340";14005,0574021866;24266,0505946418;13797,2687065552;11719,6484549964;10865,8712595731;-0,126836909649575
"341";13558,7275132932;235,257430357859;13515,6657538545;11254,1980058178;11566,2870342129;-0,420310128587375
"342";13583,5322968684;27584,1549128713;13530,7886577423;22430,5430709877;16491,7527333333;-0,501433316135495
"343";15455,6295410901;32503,0114182513;14847,3495173706;23880,0760361371;14578,1145018298;-0,2673276492289
"344";11773,4079577196;4550,9978734497;12595,5451689593;11254,1980058178;6903,5854957138;-0,366194539886829
"345";16236,7068466536;29633,4111229666;15494,7156007886;23880,0760361371;15222,1848350503;-0,0120990547133097
"346";19361,0160689074;25448,9268989209;18608,7340811599;23880,0760361371;17571,9750816846;-0,00789732505502878
"347";17687,2789855572;13019,5184547547;16840,1977815795;23880,0760361371;18255,4273210388;-0,0506533507757878
"348";27171,789124542;22933,4008548213;29315,1701804829;22713,5640301003;28662,8010843474;0,981664975240869
"349";22708,4902356079;17106,4210387506;22758,6934592063;11254,1980058178;20764,1511358199;0,369624104185266
"350";18241,3417513822;25515,1399650667;17400,9432152731;23880,0760361371;12808,1875;-0,0732477261097422
"351";16906,2016799937;28684,6259950902;16093,1389639388;23880,0760361371;16092,7770157874;0,107602265853673
"352";15790,3769577602;20397,3405716931;15117,9689183868;23880,0760361371;15452,355460117;-0,580830703098507
"353";15594,1926550971;27999,6322266804;14958,1133649836;23880,0760361371;19149,9705;-0,361574937745955
"354";13781,8924577399;9235,93623421527;13653,9636075365;11254,1980058178;10577,2828184279;-0,161220104432151
"355";17129,3666244404;15694,4143621027;16301,2942617868;23880,0760361371;15494,3439398424;-0,139394284759283
"356";23124,692857001;11721,0409571659;23325,4017477317;5430,53668227666;41266,3764;0,245719546536497
"357";19361,0160689074;5937,00442720018;18608,7340811599;5430,53668227666;17571,9750816846;0,00878472328102826
"358";14897,7171799734;13212,9139507273;14419,5613205905;11719,6484549964;12518,6112335927;-0,463575005586087
"359";14339,8048188566;18438,0556259528;14021,505539342;11719,6484549964;13376,6852767182;-0,270014282985169
"360";12749,7545896739;38929,0993308732;13057,0969067316;22430,5430709877;4022,523;-0,193380032004224
"361";19361,0160689074;23631,0125740981;18608,7340811599;23880,0760361371;17571,9750816846;0,00207795664961572
"362";16013,5419022069;11477,6730186529;15304,088695771;11254,1980058178;14185,2249047646;-0,60135102835785
"363";22262,1603467145;10057,5185291562;22162,5932729132;5430,53668227666;38641,8317243656;-0,113780706202199
"364";12666,0677355064;24141,4078729702;13013,5470279001;22430,5430709877;8410,63183514295;-0,329139362090254
"365";15427,2541184037;14643,6130592898;14824,8868237248;23880,0760361371;27606,0117666667;-0,873722815764784
"366";12666,0677355064;18040,800225486;13013,5470279001;11719,6484549964;8410,63183514295;-0,728694250916998
"367";19137,8511244607;25381,4850098779;18360,258625159;23880,0760361371;19208,6691816739;0,114543095504639
"368";35817,9020419822;65174,7902430128;43943,8717684865;80588,4320458424;45820,9155;2,70869662590499
"369";19361,0160689074;10118,5372311305;18608,7340811599;11254,1980058178;17571,9750816846;-0,30836128438529
"370";14339,8048188566;3289,29193142336;14021,505539342;5430,53668227666;13376,6852767182;-0,428243158137845
"371";27171,789124542;12856,9289519275;29315,1701804829;22713,5640301003;28662,8010843474;0,0509871896911187
"372";19361,0160689074;18540,9129212433;18608,7340811599;23880,0760361371;17571,9750816846;-0,438357087470682
"373";19361,0160689074;23076,5910766777;18608,7340811599;23880,0760361371;17571,9750816846;-0,231096095707284
"374";16348,289318877;9614,517404126;15591,7035974818;11254,1980058178;16833,3009326778;-0,582565199825653
"375";18245,1913466739;14168,9241469996;17404,9265473468;11254,1980058178;17142,5483547113;-0,017901422392182
"376";13223,9800966231;14065,7517288355;13317,7169590854;11719,6484549964;9068,66390037881;-0,702048908024139
"377";19361,0160689074;24972,0138613293;18608,7340811599;23880,0760361371;17571,9750816846;0,0137708233213991
"378";16013,5419022069;23985,0313405823;15304,088695771;23880,0760361371;14185,2249047646;0,0212615606824334
"379";13112,3976243998;11589,5009084698;13254,2918295819;11719,6484549964;11656,0752666667;-0,350069220035482
"380";12554,485263283;-4349,23262036871;12956,6310139192;5430,53668227666;7281,19552794118;-0,506815928704501
"381";17129,3666244404;27860,1039741095;16301,2942617868;23880,0760361371;15494,3439398424;0,0145558977969544
"382";12889,2326799531;10270,7227070909;13131,315782532;11719,6484549964;8759,55375769475;-0,429983540053703
"383";17352,5315688871;19650,359922234;16513,7066284166;23880,0760361371;16939,7006332395;-0,292707486840579
"384";22708,4902356079;22968,1391783133;22758,6934592063;23880,0760361371;20764,1511358199;-0,125073710300455
"385";21592,6655133744;22477,5866706213;21291,8690083808;23880,0760361371;20146,284330047;-0,0943718207703126
"386";12108,1553743896;-255,344301472418;12742,235247892;5430,53668227666;7262,96386957435;-0,744699748328222
"387";11070,516490443;-3600,69629850332;12327,6924285647;5430,53668227666;3124,478;-0,777626236618185
"388";12163,9466105013;8962,03188366629;12767,8655382234;11254,1980058178;14827,2678333333;-0,535618759572676
"389";14005,0574021866;16920,1880066851;13797,2687065552;11719,6484549964;10865,8712595731;-0,674434265819263
"390";12554,485263283;8370,68661022745;12956,6310139192;11254,1980058178;7281,19552794118;-0,604838111352888
"391";13781,8924577399;24847,3326846268;13653,9636075365;11719,6484549964;10577,2828184279;-0,301764874820021
"392";21592,6655133744;22734,1916109314;21291,8690083808;23880,0760361371;20146,284330047;-0,163419492133489
"393";13223,9800966231;34817,1640597265;13317,7169590854;22430,5430709877;9068,66390037881;-0,290440537273083
"394";11773,4079577196;15560,8516858844;12595,5451689593;11719,6484549964;6903,5854957138;-0,387023192252251
"395";12984,4571617485;37124,3920948692;13183,1556484578;52903,2995233519;7465,866;-0,0706628130623126
"396";24596,2982919187;71679,2672271254;25408,2259195798;80588,4320458424;43205,0750359606;2,46084151615984
"397";14674,5522355267;19970,0203468613;14256,7273579283;11719,6484549964;11392,0277684232;-0,148324312891129
"398";12238,9188735882;16462,6253463933;12802,8359066658;23024,2258547008;10780,183;-0,482275207799168
"399";12497,8013673936;14009,6836160449;12928,2231095646;11719,6484549964;9986,9576;-0,208285583494643
"400";17687,2789855572;20333,4755195603;16840,1977815795;23880,0760361371;18255,4273210388;-0,0106377913667929
"401";10546,0007632627;5505,46555158775;12164,0191935856;11719,6484549964;3317,30304444445;-0,569317382463866
"402";11751,0914632749;2843,34820403997;12586,2005513593;11254,1980058178;9685,1439;-0,509224475437148
"403";13781,8924577399;84,9147383412346;13653,9636075365;5430,53668227666;10577,2828184279;-0,716081794624572
"404";17129,3666244404;27045,7875516023;16301,2942617868;23880,0760361371;15494,3439398424;0,115663657842829
"405";21592,6655133744;23114,3013499128;21291,8690083808;23880,0760361371;20146,284330047;0,502166311663526
"406";16013,5419022069;8129,81096131913;15304,088695771;11254,1980058178;14185,2249047646;-0,101251953914226
"407";13223,9800966231;12395,0522388956;13317,7169590854;11719,6484549964;9068,66390037881;-0,709946180426721
"408";15790,3769577602;22341,793248619;15117,9689183868;23880,0760361371;15452,355460117;-0,341168700545499
"409";12442,9027910597;22450,9693690687;12901,0355774566;22430,5430709877;9003,43375520331;-0,736804255516106
"410";16013,5419022069;7545,15860991366;15304,088695771;11254,1980058178;14185,2249047646;-0,583235833544205
"411";17687,2789855572;26203,3318529194;16840,1977815795;23880,0760361371;18255,4273210388;-0,304179927158111
